EmpID | StartDate | ExitDate | Title | BusinessUnit | EmployeeStatus | PayZone | EmployeeClassificationType | TerminationType | Division | State | JobFunctionDescription | Performance Score | Current Employee Rating | LastName | DOB | 
3081 | 20-Oct-20 |  | Production Technician I | TNS | Active | Zone C | Part-Time | Unk | Finance & Accounting | MA | Controller | Fully Meets | 2 | Kemp | 1980 | 
3082 | 18-Nov-22 |  | Production Technician I | PYZ | Active | Zone A | Part-Time | Unk | Field Operations | MA | Manager | Fully Meets | 1 | Robles | 1988 | 
3083 | 14-Jan-23 |  | Production Technician I | WBL | Active | Zone C | Full-Time | Unk | Aerial | MA | Laborer | Fully Meets | 2 | Palmer | 1967 | 
3084 | 27-Oct-20 | 08-Jun-22 | Production Technician I | NEL | Active | Zone A | Temporary | Voluntary | General - Con | MA | Clerk | Fully Meets | 4 | Hopkins | 1996 | 
3085 | 29-Aug-20 |  | Production Technician I | PL | Active | Zone C | Full-Time | Unk | Field Operations | MA | Operator | Fully Meets | 2 | Oneal | 1963 | 
3086 | 23-Dec-19 | 05-Aug-23 | Production Technician I | BPC | Active | Zone B | Temporary | Retirement | Aerial | MA | Foreman | Fully Meets | 1 | Cooley | 1987 | 
3087 | 03-Jul-23 |  | Production Technician I | CCDR | Active | Zone B | Part-Time | Unk | Project Management - Con | MA | Coordinator | Fully Meets | 4 | Campos | 1948 | 
3088 | 26-Sep-22 |  | Production Technician I | SVG | Active | Zone B | Part-Time | Unk | Field Operations | MA | Technician | Fully Meets | 5 | Nelson | 1944 | 
3089 | 09-May-20 | 25-Jul-23 | Production Technician I | EW | Active | Zone A | Temporary | Voluntary | Field Operations | MA | Laborer | Fully Meets | 4 | Castaneda | 1963 | 
3090 | 08-Mar-23 |  | Production Technician I | MSC | Active | Zone B | Part-Time | Unk | Field Operations | MA | Foreman | Fully Meets | 5 | Roth | 1957 | 
3091 | 27-Feb-19 | 31-Aug-20 | Production Technician I | TNS | Terminated for Cause | Zone B | Part-Time | Involuntary | Billable Consultants | MA | Technician | Fully Meets | 5 | Hensley | 1958 | 
3092 | 12-Jan-20 | 12-Jul-23 | Production Technician II | TNS | Active | Zone A | Full-Time | Voluntary | Field Operations | MA | Lineman | Fully Meets | 2 | Sandoval | 1979 | 
3093 | 29-Jun-19 | 10-Jan-21 | Production Technician II | PYZ | Active | Zone B | Full-Time | Voluntary | Splicing | MA | Labor | Fully Meets | 2 | Meadows | 1976 | 
3094 | 15-Jul-21 | 29-Sep-21 | Production Technician II | WBL | Active | Zone C | Full-Time | Voluntary | Engineers | MA | Engineer | Fully Meets | 1 | Alexander | 1963 | 
3095 | 19-Aug-22 |  | Production Technician II | NEL | Active | Zone A | Part-Time | Unk | Field Operations | MA | Administrative | Fully Meets | 4 | Carney | 1943 | 
3096 | 23-Sep-19 | 09-Apr-23 | Production Technician II | PL | Voluntarily Terminated | Zone B | Part-Time | Involuntary | Engineers | MA | Technician | Fully Meets | 5 | Lindsey | 1974 | 
3097 | 11-Oct-20 | 06-Jan-21 | Production Technician II | BPC | Voluntarily Terminated | Zone C | Temporary | Retirement | Project Management - Con | MA | Administrator | Fully Meets | 4 | Gentry | 1961 | 
3098 | 18-Aug-21 |  | Production Technician II | CCDR | Active | Zone A | Full-Time | Unk | Fielders | MA | Technician | Fully Meets | 4 | Chambers | 1944 | 
3099 | 17-Dec-22 |  | Production Technician I | CCDR | Active | Zone A | Temporary | Unk | Fielders | MA | Engineer | Exceeds | 4 | Simmons | 1965 | 
3100 | 25-Oct-20 | 28-Dec-21 | Production Technician I | SVG | Active | Zone B | Temporary | Retirement | General - Con | MA | Laborer | Fully Meets | 5 | Schmidt | 1950 | 
3101 | 23-Jan-23 |  | Production Technician I | EW | Active | Zone B | Full-Time | Unk | General - Con | MA | Technician | Fully Meets | 2 | Mckay | 1961 | 
3102 | 15-Mar-19 | 03-Aug-22 | Production Technician I | MSC | Leave of Absence | Zone C | Part-Time | Resignation | Field Operations | MA | Laborer | Exceeds | 2 | Robles | 1992 | 
3103 | 06-Jul-23 | 23-Jul-23 | Production Technician I | TNS | Leave of Absence | Zone A | Part-Time | Involuntary | Field Operations | MA | Supervisor | Fully Meets | 4 | Snow | 1960 | 
3104 | 29-May-22 |  | Production Technician I | PYZ | Active | Zone C | Part-Time | Unk | General - Con | MA | Technician | Fully Meets | 2 | Winters | 1944 | 
3105 | 07-Jun-20 | 09-Jul-22 | Production Technician I | WBL | Active | Zone B | Temporary | Resignation | Fielders | MA | Engineer | Fully Meets | 1 | Melton | 1943 | 
3106 | 21-Mar-20 |  | Production Technician I | NEL | Active | Zone A | Temporary | Unk | Field Operations | MA | Warehouse Manager | Fully Meets | 4 | Jimenez | 2000 | 
3107 | 21-Jun-21 | 11-Nov-22 | Production Technician I | PL | Active | Zone A | Temporary | Voluntary | Wireline Construction | MA | Operator | Fully Meets | 4 | Barr | 1971 | 
3108 | 22-Oct-21 | 12-May-22 | Production Technician I | BPC | Active | Zone B | Temporary | Retirement | General - Con | MA | Laborer | Fully Meets | 2 | Hanson | 1945 | 
3109 | 20-Oct-18 |  | Production Technician I | CCDR | Active | Zone A | Temporary | Unk | Fielders | MA | Engineer | PIP | 2 | Roberson | 1999 | 
3110 | 16-Mar-22 |  | Production Technician I | SVG | Active | Zone C | Full-Time | Unk | Wireline Construction | MA | Apprentice | Fully Meets | 2 | Frazier | 1956 | 
3111 | 13-Dec-18 |  | Production Technician I | EW | Active | Zone B | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 1 | Hancock | 1958 | 
3112 | 08-Oct-21 | 11-Aug-22 | Production Technician I | MSC | Terminated for Cause | Zone B | Full-Time | Involuntary | Shop (Fleet) | MA | Mechanic | Fully Meets | 4 | George | 1946 | 
3113 | 03-Feb-19 | 02-Apr-19 | Production Technician II | TNS | Active | Zone C | Full-Time | Voluntary | Project Management - Con | MA | Coordinator | Fully Meets | 4 | Calderon | 1981 | 
3114 | 30-Sep-18 |  | Production Technician II | PYZ | Active | Zone C | Full-Time | Unk | Isp | MA | Technician | Fully Meets | 2 | French | 1957 | 
3115 | 12-Jul-21 | 17-Aug-21 | Production Technician II | WBL | Active | Zone A | Temporary | Voluntary | Project Management - Con | MA | Supervisor | Fully Meets | 4 | Kirby | 1964 | 
3116 | 04-Mar-21 |  | Production Technician II | NEL | Active | Zone B | Temporary | Unk | Field Operations | MA | Lineman | Fully Meets | 5 | Harmon | 1981 | 
3117 | 27-Oct-19 |  | Production Technician II | PL | Active | Zone C | Part-Time | Unk | General - Sga | MA | Lineman | Fully Meets | 2 | Bridges | 1941 | 
3118 | 28-Jan-19 | 14-Dec-20 | Production Technician II | BPC | Voluntarily Terminated | Zone A | Full-Time | Voluntary | Catv | MA | Technician | Fully Meets | 2 | Chandler | 1956 | 
3119 | 10-Jan-21 |  | Production Technician I | NEL | Active | Zone C | Part-Time | Unk | General - Con | MA | Laborer | Fully Meets | 5 | Stevenson | 1993 | 
3120 | 05-Aug-21 | 02-Mar-23 | Production Technician I | PL | Active | Zone A | Full-Time | Resignation | Aerial | MA | Lineman | Fully Meets | 4 | Hogan | 1946 | 
3121 | 07-Nov-22 | 02-Mar-23 | Production Technician I | PYZ | Active | Zone C | Full-Time | Retirement | Project Management - Con | MA | Project Manager | Fully Meets | 4 | Dodson | 1949 | 
3122 | 23-Jan-22 | 26-Jun-22 | Production Technician I | SVG | Leave of Absence | Zone C | Part-Time | Voluntary | Project Management - Con | MA | Project Manager | Fully Meets | 5 | Bray | 1946 | 
3123 | 12-Jul-21 |  | Production Technician I | TNS | Active | Zone C | Part-Time | Unk | Splicing | MA | Project Manager | Fully Meets | 4 | Leblanc | 1951 | 
3124 | 05-Jan-19 | 04-Nov-21 | Production Technician I | WBL | Leave of Absence | Zone B | Part-Time | Resignation | Engineers | MA | Technician | Fully Meets | 5 | Yang | 1991 | 
3125 | 07-Apr-20 | 21-Mar-21 | Production Technician I | PYZ | Leave of Absence | Zone C | Part-Time | Resignation | Aerial | MA | Laborer | Fully Meets | 4 | Cochran | 1992 | 
3126 | 27-Apr-22 |  | Production Technician I | WBL | Active | Zone C | Full-Time | Unk | Project Management - Con | MA | Coordinator | Fully Meets | 2 | Mueller | 1978 | 
3127 | 14-Jun-22 | 05-Dec-22 | Production Technician I | NEL | Active | Zone A | Part-Time | Resignation | Project Management - Con | MA | Supervisor | Fully Meets | 2 | Hull | 1991 | 
3128 | 13-Jan-19 |  | Production Technician I | PL | Active | Zone A | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 2 | Frederick | 1974 | 
3129 | 21-Jun-19 |  | Production Technician I | BPC | Active | Zone A | Part-Time | Unk | Underground | MA | Laborer | Fully Meets | 5 | Chapman | 1985 | 
3130 | 10-Aug-20 | 14-Jan-23 | Production Technician I | CCDR | Active | Zone A | Temporary | Voluntary | Wireline Construction | MA | Manager | Fully Meets | 5 | Beard | 1981 | 
3131 | 13-Apr-21 | 11-Jun-22 | Production Technician I | SVG | Active | Zone C | Temporary | Resignation | Wireline Construction | MA | Laborer | Fully Meets | 2 | Hanna | 1954 | 
3132 | 27-Apr-20 | 18-Oct-22 | Production Technician I | EW | Active | Zone A | Full-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 4 | Suarez | 1979 | 
3133 | 25-Feb-22 | 02-Mar-22 | Production Technician I | MSC | Terminated for Cause | Zone C | Part-Time | Resignation | Project Management - Con | MA | Coordinator | Fully Meets | 5 | Dixon | 1958 | 
3134 | 06-Dec-18 | 01-Dec-22 | Production Technician II | TNS | Active | Zone C | Full-Time | Voluntary | Fielders | MA | Engineer | Exceeds | 5 | Joyce | 1947 | 
3135 | 12-Mar-20 | 06-Jun-23 | Production Technician II | BPC | Active | Zone A | Temporary | Involuntary | Project Management - Con | MA | Administrative | Fully Meets | 4 | Spears | 1993 | 
3136 | 16-Nov-22 |  | Production Technician II | CCDR | Active | Zone B | Full-Time | Unk | Project Management - Con | MA | Foreman | Fully Meets | 4 | Anderson | 1997 | 
3137 | 09-Dec-18 | 25-Jun-23 | Production Technician II | EW | Voluntarily Terminated | Zone B | Temporary | Involuntary | Field Operations | MA | Laborer | Fully Meets | 2 | Mckenzie | 1995 | 
3138 | 25-Dec-22 | 08-Mar-23 | Production Technician II | MSC | Voluntarily Terminated | Zone A | Full-Time | Voluntary | Field Operations | MA | Laborer | Fully Meets | 4 | Wu | 1987 | 
3139 | 19-Nov-21 |  | Production Technician II | NEL | Active | Zone A | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 4 | Blanchard | 1971 | 
3140 | 01-Mar-22 |  | Production Technician I | PL | Active | Zone C | Full-Time | Unk | Catv | MA | Laborer | Fully Meets | 5 | Beard | 1990 | 
3141 | 17-Mar-21 |  | Production Technician I | BPC | Active | Zone B | Temporary | Unk | Field Operations | MA | Foreman | Exceeds | 2 | Morton | 1970 | 
3142 | 10-Feb-21 |  | Production Technician I | CCDR | Active | Zone B | Part-Time | Unk | General - Con | MA | Flagger | Fully Meets | 4 | Wilkins | 1949 | 
3143 | 28-Sep-18 |  | Production Technician I | SVG | Active | Zone A | Temporary | Unk | Aerial | MA | Lineman | Fully Meets | 2 | Elliott | 1947 | 
3144 | 09-Feb-21 |  | Production Technician I | EW | Active | Zone C | Part-Time | Unk | Engineers | MA | Engineer | Exceeds | 2 | Lambert | 1956 | 
3145 | 27-Sep-20 | 04-Mar-22 | Production Technician I | MSC | Leave of Absence | Zone C | Temporary | Retirement | Field Operations | MA | Driller | Fully Meets | 2 | Petty | 1995 | 
3146 | 16-Dec-18 |  | Production Technician I | TNS | Active | Zone C | Temporary | Unk | Project Management - Con | MA | Coordinator | Fully Meets | 4 | Joseph | 1978 | 
3147 | 17-Jul-23 | 28-Jul-23 | Production Technician I | PYZ | Active | Zone B | Temporary | Involuntary | General - Sga | MA | Engineer | Fully Meets | 5 | Levy | 1999 | 
3148 | 28-May-20 | 14-Dec-21 | Production Technician I | WBL | Active | Zone C | Temporary | Voluntary | Aerial | MA | Foreman | Exceeds | 2 | Durham | 1950 | 
3149 | 01-Mar-21 | 05-Apr-23 | Production Technician I | NEL | Active | Zone A | Part-Time | Voluntary | Field Operations | MA | Laborer | Exceeds | 2 | Stevens | 1983 | 
3150 | 12-Feb-22 |  | Production Technician I | PL | Active | Zone C | Part-Time | Unk | Aerial | MA | Foreman | Fully Meets | 2 | Patton | 1955 | 
3151 | 26-Feb-22 |  | Production Technician I | BPC | Active | Zone C | Temporary | Unk | Field Operations | MA | Engineer | Exceeds | 4 | Guzman | 1965 | 
3152 | 05-Jul-22 | 28-Dec-22 | Production Technician I | CCDR | Active | Zone C | Temporary | Voluntary | Field Operations | MA | Laborer | Exceeds | 5 | Mayo | 1953 | 
3153 | 29-Nov-19 | 11-Mar-22 | Production Technician I | SVG | Active | Zone A | Full-Time | Retirement | Field Operations | MA | Technician | Fully Meets | 4 | Morgan | 1994 | 
3154 | 22-Feb-19 |  | Production Technician I | EW | Active | Zone B | Temporary | Unk | Engineers | MA | Engineer | Fully Meets | 2 | Kennedy | 1949 | 
3155 | 16-Jul-20 | 15-Feb-22 | Production Technician I | MSC | Terminated for Cause | Zone B | Temporary | Voluntary | General - Con | MA | Lineman | Fully Meets | 2 | Frederick | 1951 | 
3156 | 18-Jul-19 | 19-Feb-20 | Production Technician II | MSC | Voluntarily Terminated | Zone B | Part-Time | Voluntary | General - Con | MA | Lineman | Fully Meets | 5 | Charles | 1962 | 
3157 | 10-Mar-19 | 16-Nov-21 | Production Technician II | TNS | Active | Zone A | Full-Time | Voluntary | Billable Consultants | MA | Engineer | Exceeds | 5 | Pham | 1984 | 
3158 | 30-May-23 | 21-Jul-23 | Production Technician II | PYZ | Active | Zone A | Full-Time | Retirement | General - Sga | MA | Director | Exceeds | 2 | Oneill | 1976 | 
3159 | 23-Aug-18 | 19-Jun-19 | Production Technician II | WBL | Active | Zone B | Part-Time | Voluntary | Field Operations | MA | Groundman | Fully Meets | 4 | Woodward | 1978 | 
3160 | 06-Mar-19 |  | Production Technician II | NEL | Active | Zone A | Part-Time | Unk | Splicing | MA | Splicer | Exceeds | 4 | Warner | 1951 | 
3161 | 01-Aug-23 | 02-Aug-23 | Production Technician II | PL | Voluntarily Terminated | Zone C | Full-Time | Involuntary | General - Con | MA | Laborer | Fully Meets | 1 | Allison | 1983 | 
3162 | 24-Feb-20 | 24-Dec-20 | Production Technician II | BPC | Active | Zone A | Temporary | Resignation | Isp | MA | Manager | Fully Meets | 5 | Clark | 1997 | 
3163 | 26-Sep-19 |  | Production Technician I | PL | Active | Zone A | Full-Time | Unk | Catv | MA | Laborer | Fully Meets | 4 | Crawford | 1979 | 
3164 | 07-Dec-22 | 08-Jun-23 | Production Technician I | BPC | Voluntarily Terminated | Zone C | Temporary | Resignation | Field Operations | MA | Foreman | Fully Meets | 5 | Blanchard | 1997 | 
3165 | 08-Mar-19 | 08-Feb-21 | Production Technician I | CCDR | Active | Zone C | Full-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 2 | Pineda | 1994 | 
3166 | 06-Aug-19 | 27-Jul-22 | Production Technician I | SVG | Active | Zone A | Full-Time | Resignation | Field Operations | MA | Laborer | Exceeds | 2 | Friedman | 1993 | 
3167 | 19-Jun-19 |  | Production Technician I | EW | Active | Zone B | Part-Time | Unk | Splicing | MA | Lineman | Exceeds | 4 | Mejia | 1943 | 
3168 | 08-Feb-22 | 18-Jul-23 | Production Technician I | MSC | Leave of Absence | Zone A | Full-Time | Voluntary | Sales & Marketing | MA | Assistant | Fully Meets | 2 | Henry | 1990 | 
3169 | 08-Jun-19 | 29-Jan-21 | Production Technician I | TNS | Active | Zone B | Part-Time | Resignation | Aerial | MA | Lineman | Exceeds | 4 | Ritter | 1951 | 
3170 | 28-Jan-22 | 23-Jun-23 | Production Technician I | PYZ | Active | Zone C | Full-Time | Retirement | Field Operations | MA | Technician | Fully Meets | 2 | Huffman | 1992 | 
3171 | 26-Aug-20 | 11-Aug-22 | Production Technician I | WBL | Active | Zone A | Part-Time | Involuntary | Engineers | MA | Engineer | Fully Meets | 5 | Lopez | 1995 | 
3172 | 22-Apr-19 |  | Production Technician I | NEL | Active | Zone C | Part-Time | Unk | Shop (Fleet) | MA | Mechanic | Fully Meets | 4 | Clark | 1983 | 
3173 | 21-Dec-22 | 30-May-23 | Production Technician I | PL | Active | Zone A | Part-Time | Resignation | Billable Consultants | MA | Engineer | Fully Meets | 1 | Sweeney | 1957 | 
3174 | 12-Oct-22 | 03-Jul-23 | Production Technician I | BPC | Active | Zone C | Part-Time | Involuntary | Catv | MA | Foreman | Fully Meets | 5 | Pratt | 1961 | 
3175 | 23-Jul-23 | 01-Aug-23 | Production Technician I | CCDR | Active | Zone B | Full-Time | Voluntary | Fielders | MA | Engineer | Fully Meets | 1 | Whitney | 1947 | 
3176 | 13-Dec-18 | 23-Jun-20 | Production Technician I | SVG | Active | Zone A | Full-Time | Resignation | Project Management - Con | MA | Coordinator | Exceeds | 1 | Palmer | 2000 | 
3177 | 30-Sep-19 | 23-Jun-21 | Production Technician I | EW | Terminated for Cause | Zone A | Full-Time | Resignation | Project Management - Con | MA | Coordinator | Fully Meets | 1 | Potts | 2000 | 
3178 | 24-Jan-20 | 09-Jun-23 | Production Technician II | MSC | Voluntarily Terminated | Zone C | Part-Time | Involuntary | Field Operations | MA | Administrator | PIP | 1 | Leon | 1990 | 
3179 | 23-Dec-20 | 17-Mar-21 | Production Technician II | TNS | Active | Zone C | Full-Time | Voluntary | Field Operations | MA | Lineman | Fully Meets | 2 | Armstrong | 1941 | 
3180 | 07-Jun-19 | 11-Jan-20 | Production Technician II | PYZ | Voluntarily Terminated | Zone B | Temporary | Retirement | Field Operations | MA | Technician | Fully Meets | 4 | Whitehead | 1997 | 
3181 | 25-Dec-19 | 14-Nov-21 | Production Technician II | WBL | Active | Zone C | Temporary | Voluntary | General - Con | MA | Foreman | Fully Meets | 4 | Clayton | 1959 | 
3182 | 26-Jan-23 |  | Production Technician II | NEL | Active | Zone B | Temporary | Unk | Field Operations | MA | Technician | PIP | 2 | Preston | 1971 | 
3183 | 03-Nov-22 | 03-Aug-23 | Production Technician II | PL | Voluntarily Terminated | Zone A | Temporary | Resignation | Engineers | MA | Technician | PIP | 3 | Guerrero | 1953 | 
3184 | 13-May-22 |  | Production Technician I | MSC | Active | Zone A | Full-Time | Unk | Field Operations | MA | Tower Hand | PIP | 5 | Oliver | 1972 | 
3185 | 23-Sep-20 | 15-Mar-23 | Production Technician I | NEL | Voluntarily Terminated | Zone C | Temporary | Voluntary | Field Operations | MA | Assistant | PIP | 2 | Yoder | 1999 | 
3186 | 29-Aug-21 | 08-Nov-22 | Production Technician I | PL | Active | Zone A | Full-Time | Voluntary | Aerial | MA | Supervisor | Fully Meets | 2 | Flowers | 1967 | 
