FirstName,LastName,EmployeeClassificationType,DOB,JobFunctionDescription,State,GenderCode,LocationCode,RaceDesc,MaritalDesc
Erick,Wood,Part-Time,26-01-1956,Lineman,MA,Female,34566,Black,Married
Daniel,Frye,Part-Time,15-02-1986,Foreman,MA,Female,48363,Asian,Divorced
Jayvon,Simpson,Part-Time,26-04-1987,Laborer,MA,Female,27147,Black,Single
Bryant,Singleton,Full-Time,04-10-1963,Splicer,MA,Female,79280,Hispanic,Single
Adam,Meza,Part-Time,09-01-1969,Engineer,MA,Female,18316,Other,Single
Omari,Keller,Full-Time,26-05-1998,Foreman,MA,Male,3738,White,Married
Asher,Miles,Temporary,16-08-1958,Clerk,MA,Male,16185,Hispanic,Married
Makaila,Baxter,Part-Time,14-04-1960,Foreman,MA,Male,10871,Black,Widowed
Tommy,Carter,Part-Time,09-07-1973,Engineer,MA,Female,54361,Black,Single
Zavier,Reese,Part-Time,19-06-1999,Lineman,MA,Female,82524,Hispanic,Widowed
Colt,Kemp,Part-Time,17-03-1980,Controller,MA,Male,18410,White,Widowed
Marco,Robles,Part-Time,04-10-1988,Manager,MA,Female,53176,Other,Single
Nick,Palmer,Full-Time,24-05-1967,Laborer,MA,Male,55790,Asian,Widowed
Mekhi,Hopkins,Temporary,29-06-1996,Clerk,MA,Male,64716,Black,Widowed
Eileen,Oneal,Full-Time,04-03-1963,Operator,MA,Female,21299,Asian,Single
Alani,Cooley,Temporary,29-03-1987,Foreman,MA,Female,51176,Asian,Divorced
Corinne,Campos,Part-Time,08-02-1948,Coordinator,MA,Female,51274,Black,Married
Heaven,Nelson,Part-Time,20-03-1944,Technician,MA,Female,52777,Other,Married
Baylee,Castaneda,Temporary,16-05-1963,Laborer,MA,Female,51728,Black,Single
Morgan,Roth,Part-Time,14-02-1957,Foreman,MA,Male,54485,Black,Married
Kali,Hensley,Part-Time,06-03-1958,Technician,MA,Male,6649,White,Single
Beckett,Sandoval,Full-Time,10-12-1979,Lineman,MA,Female,48374,Other,Married
Isabell,Meadows,Full-Time,21-09-1976,Labor,MA,Female,31227,Asian,Divorced
Jordin,Alexander,Full-Time,18-10-1963,Engineer,MA,Female,84169,Other,Widowed
Frederick,Carney,Part-Time,11-03-1943,Administrative,MA,Female,69905,Other,Divorced
Baron,Lindsey,Part-Time,07-09-1974,Technician,MA,Female,59014,Hispanic,Single
Rigoberto,Gentry,Temporary,11-06-1961,Administrator,MA,Female,97514,White,Married
Rayne,Chambers,Full-Time,09-06-1944,Technician,MA,Male,20436,Black,Widowed
Laila,Simmons,Temporary,02-09-1965,Engineer,MA,Male,44977,Black,Divorced
Carsen,Schmidt,Temporary,08-06-1950,Laborer,MA,Female,58513,White,Single
Bethany,Mckay,Full-Time,09-03-1961,Technician,MA,Female,79029,Asian,Single
Eden,Robles,Part-Time,10-10-1992,Laborer,MA,Male,11092,Black,Widowed
Abel,Snow,Part-Time,16-01-1960,Supervisor,MA,Male,87665,Asian,Single
Ashton,Winters,Part-Time,14-01-1944,Technician,MA,Female,71716,Black,Married
Josie,Melton,Temporary,12-05-1943,Engineer,MA,Male,86764,Black,Married
Bruno,Jimenez,Temporary,30-03-2000,Warehouse Manager,MA,Male,33599,Hispanic,Divorced
Elijah,Barr,Temporary,26-12-1971,Operator,MA,Female,5797,Black,Widowed
Oswaldo,Hanson,Temporary,05-07-1945,Laborer,MA,Female,91007,Hispanic,Married
Samara,Roberson,Temporary,25-04-1999,Engineer,MA,Female,93749,White,Married
Luis,Frazier,Full-Time,11-02-1956,Apprentice,MA,Female,51909,Hispanic,Single
Jaquan,Hancock,Temporary,07-05-1958,Technician,MA,Female,71638,Other,Divorced
Emanuel,George,Full-Time,15-11-1946,Mechanic,MA,Male,85416,Asian,Single
Giselle,Calderon,Full-Time,02-07-1981,Coordinator,MA,Female,96092,White,Divorced
Cullen,French,Full-Time,06-07-1957,Technician,MA,Female,46346,Asian,Divorced
Braiden,Kirby,Temporary,01-01-1964,Supervisor,MA,Female,10137,Hispanic,Divorced
Johnathan,Harmon,Temporary,24-10-1981,Lineman,MA,Female,97547,Hispanic,Married
Camren,Bridges,Part-Time,14-12-1941,Lineman,MA,Female,48509,White,Married
Jeramiah,Chandler,Full-Time,14-12-1956,Technician,MA,Female,48848,Black,Divorced
Dana,Stevenson,Part-Time,05-06-1993,Laborer,MA,Male,71016,Other,Single
Angelique,Hogan,Full-Time,03-02-1946,Lineman,MA,Female,28645,Asian,Widowed
Moriah,Dodson,Full-Time,17-10-1949,Project Manager,MA,Female,58015,Black,Single
Connor,Bray,Part-Time,23-09-1946,Project Manager,MA,Female,18652,White,Single
Zaiden,Leblanc,Part-Time,03-05-1951,Project Manager,MA,Male,94273,Hispanic,Married
Taliyah,Yang,Part-Time,28-08-1991,Technician,MA,Female,97060,White,Single
Boston,Cochran,Part-Time,08-09-1992,Laborer,MA,Male,10433,Black,Divorced
Amelia,Mueller,Full-Time,02-07-1978,Coordinator,MA,Male,35212,Black,Divorced
Lillianna,Hull,Part-Time,26-10-1991,Supervisor,MA,Male,3213,White,Married
Laci,Frederick,Temporary,15-04-1974,Technician,MA,Female,7259,Black,Widowed
Jayda,Chapman,Part-Time,11-07-1985,Laborer,MA,Female,11631,Black,Widowed
Kennedy,Beard,Temporary,09-05-1981,Manager,MA,Female,73890,Black,Widowed
Alma,Hanna,Temporary,28-01-1954,Laborer,MA,Female,28053,Hispanic,Single
Ximena,Suarez,Full-Time,20-09-1979,Laborer,MA,Female,12694,Asian,Divorced
Aydin,Dixon,Part-Time,23-10-1958,Coordinator,MA,Male,83481,White,Married
Heidi,Joyce,Full-Time,15-04-1947,Engineer,MA,Female,2140,Hispanic,Married
Elle,Spears,Temporary,25-04-1993,Administrative,MA,Female,9790,White,Single
Cesar,Anderson,Full-Time,17-05-1997,Foreman,MA,Female,52077,Hispanic,Married
Dean,Mckenzie,Temporary,03-06-1995,Laborer,MA,Female,50624,Other,Single
Isabell,Wu,Full-Time,07-04-1987,Laborer,MA,Female,83438,Black,Single
Kenny,Blanchard,Temporary,11-08-1971,Technician,MA,Female,29416,Asian,Single
Evie,Beard,Full-Time,02-04-1990,Laborer,MA,Male,89284,Hispanic,Widowed
Aliya,Morton,Temporary,10-07-1970,Foreman,MA,Male,9420,Black,Married
Ingrid,Wilkins,Part-Time,20-07-1949,Flagger,MA,Female,49701,White,Single
Morgan,Elliott,Temporary,25-06-1947,Lineman,MA,Female,32652,Black,Widowed
Shannon,Lambert,Part-Time,19-09-1956,Engineer,MA,Male,4496,Hispanic,Married
Prince,Petty,Temporary,30-10-1995,Driller,MA,Male,59765,Asian,Divorced
Abril,Joseph,Temporary,18-10-1978,Coordinator,MA,Female,19021,White,Widowed
Bobby,Levy,Temporary,23-04-1999,Engineer,MA,Male,48709,Hispanic,Divorced
Gustavo,Durham,Temporary,01-03-1950,Foreman,MA,Male,76147,White,Single
Teagan,Stevens,Part-Time,27-09-1983,Laborer,MA,Female,19987,Black,Single
Neil,Patton,Part-Time,02-08-1955,Foreman,MA,Female,11927,Asian,Widowed
Khalil,Guzman,Temporary,15-11-1965,Engineer,MA,Female,81158,White,Widowed
Alaina,Mayo,Temporary,29-12-1953,Laborer,MA,Female,27163,Black,Widowed
Jagger,Morgan,Full-Time,13-12-1994,Technician,MA,Female,96230,Other,Single
Donavan,Kennedy,Temporary,21-05-1949,Engineer,MA,Female,75205,Black,Single
Amy,Frederick,Temporary,14-03-1951,Lineman,MA,Male,56136,Black,Married
Pierce,Charles,Part-Time,16-07-1962,Lineman,MA,Female,65327,Black,Married
Deegan,Pham,Full-Time,16-03-1984,Engineer,MA,Female,25266,White,Divorced
Seth,Oneill,Full-Time,21-01-1976,Director,MA,Female,35824,Hispanic,Divorced
Mollie,Woodward,Part-Time,29-05-1978,Groundman,MA,Female,24940,Asian,Married
Baylee,Warner,Part-Time,18-04-1951,Splicer,MA,Female,69293,Other,Single
Celeste,Allison,Full-Time,17-04-1983,Laborer,MA,Female,9346,Black,Divorced
Camryn,Clark,Temporary,27-08-1997,Manager,MA,Male,57257,White,Single
Geovanni,Crawford,Full-Time,13-03-1979,Laborer,MA,Male,57484,Black,Married
Danielle,Blanchard,Temporary,18-03-1997,Foreman,MA,Female,89536,Other,Married
Kasey,Pineda,Full-Time,24-12-1994,Laborer,MA,Female,38677,Black,Single
Kenzie,Friedman,Full-Time,02-11-1993,Laborer,MA,Female,28796,White,Single
Destinee,Mejia,Part-Time,19-09-1943,Lineman,MA,Male,2156,Other,Divorced
Deshawn,Henry,Full-Time,24-05-1990,Assistant,MA,Male,86333,Hispanic,Married
Cristian,Ritter,Part-Time,03-04-1951,Lineman,MA,Female,17633,Other,Single
Demarcus,Huffman,Full-Time,23-01-1992,Technician,MA,Male,16568,Asian,Married
Regina,Lopez,Part-Time,25-02-1995,Engineer,MA,Female,44233,White,Widowed
Justice,Clark,Part-Time,09-07-1983,Mechanic,MA,Female,41155,Asian,Divorced
Tucker,Sweeney,Part-Time,14-03-1957,Engineer,MA,Female,24597,Asian,Married
Roy,Pratt,Part-Time,13-06-1961,Foreman,MA,Female,59255,Hispanic,Single
Raphael,Whitney,Full-Time,11-07-1947,Engineer,MA,Female,97410,Asian,Single
Cade,Palmer,Full-Time,24-02-2000,Coordinator,MA,Female,42252,Other,Widowed
Abel,Potts,Full-Time,13-03-2000,Coordinator,MA,Female,48294,Asian,Single
Wayne,Leon,Part-Time,30-04-1990,Administrator,MA,Female,45258,White,Married
Amya,Armstrong,Full-Time,22-12-1941,Lineman,MA,Male,96822,Black,Divorced
Johnny,Whitehead,Temporary,27-10-1997,Technician,MA,Female,14828,Hispanic,Divorced
Antwan,Clayton,Temporary,17-07-1959,Foreman,MA,Female,26328,Other,Single
Dexter,Preston,Temporary,21-11-1971,Technician,MA,Female,55287,White,Married
Uriah,Guerrero,Temporary,15-02-1953,Technician,MA,Male,40809,Other,Single
Dakota,Oliver,Full-Time,21-05-1972,Tower Hand,MA,Female,9994,Hispanic,Single
Selena,Yoder,Temporary,10-11-1999,Assistant,MA,Female,91605,Other,Divorced
Kaila,Flowers,Full-Time,03-05-1967,Supervisor,MA,Female,76162,Black,Divorced
Dashawn,Ramirez,Full-Time,08-04-1962,Project Manager,MA,Female,13522,Black,Single
Meghan,Ray,Part-Time,04-11-1978,Laborer,MA,Male,2956,Hispanic,Divorced
Jasiah,Palmer,Temporary,21-07-1964,Project Manager,MA,Female,46851,Asian,Married
Jaiden,Hawkins,Part-Time,10-02-1998,Administration,MA,Male,89125,White,Divorced
Monserrat,Miranda,Part-Time,28-01-1945,Technician,MA,Male,29435,Black,Married
Johnathon,Lynch,Part-Time,12-01-1997,Laborer,MA,Female,26250,Black,Single
Dayanara,Murray,Temporary,24-01-1946,Laborer,MA,Female,67626,Black,Divorced
Alessandro,Sawyer,Full-Time,11-08-1995,Groundman,MA,Female,46143,Asian,Divorced
Kaylen,Hogan,Full-Time,31-01-1981,Technician,MA,Female,70709,White,Divorced
Karley,Michael,Temporary,12-11-1974,Project Manager,MA,Female,60139,Other,Divorced
Erik,Parks,Full-Time,31-03-1977,Lineman,MA,Female,15469,Hispanic,Divorced
Violet,Bennett,Temporary,24-09-1979,Laborer,MA,Female,77690,Asian,Married
Hannah,Jacobi,Full-Time,17-01-1978,Engineer,MA,Female,1778,Hispanic,Married
Peter,Robertson,Temporary,26-07-1975,Engineer,MA,Male,2138,Asian,Married
Josephine,Bugali,Part-Time,16-07-1984,Technician,MA,Female,2043,Asian,Widowed
Dallas,Leach,Full-Time,28-03-1999,Engineer,MA,Female,1810,Other,Single
Marianne,Eaton,Part-Time,10-09-1961,Administrator,MA,Female,2343,White,Single
Bruno,Rossetti,Full-Time,12-11-1959,Administration,MA,Male,2155,White,Single
Roxana,Goyal,Part-Time,02-02-1988,Lineman,MA,Female,1864,Asian,Married
Thomas,Barbara,Part-Time,16-03-1961,Groundman,MA,Male,2062,Hispanic,Divorced
Lynn,O'hare,Temporary,28-08-1981,Supervisor,MA,Female,2152,White,Widowed
Abdellah,Veera,Temporary,04-09-1973,Operator,MA,Male,2171,Hispanic,Divorced
Daniel,Davis,Full-Time,17-03-1983,Technician,MA,Male,2458,Hispanic,Widowed
Barbara M,Stanford,Full-Time,13-06-1993,Lineman,MA,Female,2050,Hispanic,Divorced
Phylicia,Gosciminski,Part-Time,26-08-1955,Administrator,MA,Female,1824,Other,Married
Mohammed,Latif,Part-Time,30-06-1972,Foreman,MA,Male,2126,Asian,Married
Hamish,Garneau,Part-Time,28-06-1952,Laborer,MA,Male,1550,Hispanic,Widowed
Morissa,Power,Temporary,22-12-1972,Laborer,MA,Female,1742,Asian,Widowed
Jason,Woodson,Part-Time,03-06-1973,Administrator,MA,Male,1810,White,Divorced
Janine,Purinton,Temporary,28-02-1972,Engineer,MA,Female,2474,Other,Divorced
Sarah,Akinkuolie,Full-Time,28-09-1968,Technician,MA,Female,1810,White,Single
Spencer,Cole,Part-Time,13-07-1971,Laborer,MA,Male,1880,Other,Widowed
Luisa,Monterro,Full-Time,16-08-2000,Administrator,MA,Female,2126,Black,Widowed
Sandy,Mckenna,Full-Time,11-10-1980,Tower Hand,MA,Female,2184,Other,Divorced
Savanah,Baker,Temporary,31-12-1945,Foreman,MA,Male,69598,Other,Single
Gloria,Small,Part-Time,14-08-1990,Manager,MA,Female,28908,Hispanic,Married
Alisa,Aguirre,Full-Time,12-10-1952,Splicer,MA,Female,35854,Asian,Single
Sterling,Davila,Part-Time,06-02-1970,Manager,MA,Female,69030,White,Single
Saniya,Bradley,Part-Time,29-07-1977,Foreman,MA,Female,8088,White,Divorced
Drake,Ashley,Full-Time,31-12-1988,Technician,MA,Female,50972,Black,Married
Rosemary,Manning,Temporary,08-07-1969,Groundman,MA,Female,1013,Black,Widowed
Adrianna,Johnston,Temporary,03-06-1946,Technician,MA,Male,8223,Hispanic,Single
Ruby,Bean,Temporary,18-12-1945,Program Manager,MA,Male,15997,Other,Widowed
Annalise,Avila,Full-Time,20-04-1991,Laborer,MA,Female,55412,White,Single
Carley,Irwin,Part-Time,14-05-1997,Shop,MA,Female,97872,White,Divorced
Makenzie,Mercer,Temporary,18-11-1974,Laborer,MA,Male,26785,Other,Divorced
Julia,Vargas,Part-Time,08-02-1969,Engineer,MA,Male,14249,Asian,Widowed
Parker,Harrison,Temporary,25-04-1959,Administration,MA,Male,52819,Black,Widowed
Emmett,York,Temporary,01-08-1963,Engineer,MA,Male,62173,Hispanic,Married
Landin,Walton,Full-Time,04-06-1979,Cpo,MA,Female,8702,Asian,Married
Landon,Mayo,Temporary,08-12-1987,Drafter,MA,Male,69369,White,Married
Abby,Estes,Part-Time,04-09-2000,Vp,MA,Male,39455,Other,Divorced
Rachael,Pena,Temporary,19-07-1992,Operator,MA,Male,74781,Black,Single
Kyan,Fritz,Temporary,05-03-1980,Shop,MA,Female,60148,Asian,Married
Lana,Vega,Full-Time,11-12-1947,Administrator,MA,Female,56978,White,Divorced
Alma,Fischer,Full-Time,13-04-1955,Lineman,MA,Male,46927,Hispanic,Single
Harley,Peterson,Full-Time,08-02-1955,Technician,MA,Male,63497,Hispanic,Married
Kade,Stokes,Temporary,17-12-1948,Mechanic,MA,Female,67772,Black,Divorced
Leonel,Tanner,Full-Time,10-04-1948,Laborer,MA,Female,62905,Black,Married
Natalia,Burns,Part-Time,15-04-1988,Safety,MA,Female,16673,White,Married
Hailee,Raymond,Part-Time,18-07-1943,Operator,MA,Female,85847,Black,Single
Micah,Douglas,Part-Time,18-03-1967,Clerical,MA,Female,27168,Hispanic,Single
Kaley,Pollard,Part-Time,18-01-1948,Laborer,MA,Male,26745,Black,Single
Seth,Fletcher,Full-Time,11-06-1997,Supervisor,MA,Male,25590,Asian,Married
Elliana,Thomas,Part-Time,12-04-1956,Laborer,MA,Male,36234,White,Divorced
Edward,Chung,Part-Time,02-11-1993,Mechanic,MA,Female,29287,Black,Divorced
Tessa,Estes,Part-Time,15-05-1993,Technician,MA,Female,46895,White,Single
Charlie,Carson,Temporary,20-08-1989,Administration,MA,Male,25093,Other,Widowed
Lawson,Zuniga,Part-Time,06-05-1961,Runner,MA,Male,65332,Other,Widowed
Coleman,Huffman,Part-Time,15-11-1954,Flagger,MA,Male,4750,Black,Divorced
Sanaa,Reilly,Full-Time,10-04-1986,Laborer,MA,Female,89893,Other,Single
Slade,Randolph,Temporary,23-05-1971,Foreman,MA,Male,27959,White,Single
Dania,Hale,Full-Time,25-11-1946,Tower Hand,MA,Male,71536,Hispanic,Single
Roland,Orozco,Temporary,17-06-1992,Splicer,MA,Male,86352,Hispanic,Single
Kaylen,Fisher,Temporary,01-03-1948,Administrative,MA,Male,18868,Hispanic,Widowed
Kasey,Preston,Full-Time,27-01-1984,Laborer,MA,Female,69534,Black,Divorced
Cruz,Davila,Part-Time,14-04-1990,Drafter,MA,Male,41746,Asian,Single
Alani,Phillips,Part-Time,09-06-1950,Engineer,MA,Male,16282,Asian,Married
Giovanni,Klein,Full-Time,23-01-1993,Groundman,MA,Female,26076,Asian,Single
Max,Mahoney,Full-Time,23-08-1996,Laborer,MA,Female,22339,Black,Married
Perla,Terry,Part-Time,07-11-1963,Laborer,MA,Female,52402,Other,Single
Makai,Ochoa,Temporary,21-08-1962,Driver,MA,Female,43825,Asian,Single
Caiden,Hogan,Temporary,08-04-2000,Laborer,MA,Male,92624,Asian,Married
Brandon,Dickerson,Full-Time,09-04-1958,Technician,MA,Male,88948,Asian,Single
Taryn,Snow,Part-Time,29-04-1970,Engineer,MA,Male,72709,Asian,Divorced
Monserrat,Cooke,Part-Time,22-08-1959,Flagger,MA,Male,38780,Other,Widowed
Zaria,Mcintosh,Temporary,08-12-1998,Coordinator,MA,Female,24573,Asian,Divorced
Arely,May,Full-Time,28-06-1965,Foreman,MA,Female,30214,Other,Divorced
Gina,Kent,Temporary,31-12-1991,Foreman,MA,Male,66377,Other,Divorced
Catherine,Anthony,Temporary,20-11-1996,Project Manager,MA,Male,83059,Asian,Divorced
Wade,Beltran,Temporary,21-05-1980,Foreman,MA,Female,86836,Hispanic,Married
Mina,Bryant,Part-Time,15-11-1944,Laborer,MA,Female,4862,Black,Married
Jonas,Everett,Full-Time,31-01-1994,Project Manager,MA,Male,53530,Black,Married
Makaila,Pham,Temporary,09-07-1983,Manager,MA,Male,59596,Other,Divorced
Gloria,Rose,Full-Time,23-07-1954,Laborer,MA,Male,65633,Hispanic,Divorced
Rebekah,Carpenter,Full-Time,23-06-1978,Lineman,MA,Female,54457,Asian,Married
Iris,Reynolds,Part-Time,13-08-1988,Lineman,MA,Female,16989,Hispanic,Married
Kennedi,Howell,Part-Time,17-10-1948,Technician,MA,Male,22735,Other,Divorced
Rashad,Sutton,Part-Time,15-01-1954,Laborer,MA,Male,81424,Other,Single
Regan,Conrad,Temporary,15-08-1970,Project Manager,MA,Female,70949,White,Divorced
Litzy,Arias,Temporary,10-06-1979,Laborer,MA,Female,44442,Asian,Divorced
Eden,Silva,Temporary,16-12-1967,Foreman,MA,Female,92307,White,Divorced
Kinley,Serrano,Full-Time,06-11-1980,Groundman,MA,Female,87752,White,Divorced
Jaiden,Middleton,Full-Time,07-12-1995,Mechanic,MA,Male,60198,Other,Single
Shamar,Serrano,Full-Time,09-08-1957,Flagger,MA,Male,50905,Hispanic,Married
Nadia,Romero,Part-Time,13-05-1946,Engineer,MA,Male,2769,Asian,Single
Lillianna,Hill,Full-Time,01-09-1967,Technician,MA,Female,90732,Black,Married
Brent,Henry,Temporary,06-06-1965,Lineman,MA,Female,12076,Other,Divorced
Emmanuel,Perkins,Full-Time,18-11-1954,Groundman,MA,Female,27767,Black,Divorced
Isis,Brooks,Full-Time,07-10-1947,Foreman,MA,Male,24886,White,Married
Axel,Dunlap,Temporary,12-10-1955,Engineer,MA,Male,25813,Black,Married
Tatum,Petty,Full-Time,10-03-1996,Technician,MA,Female,88404,Hispanic,Widowed
Devyn,Pace,Full-Time,10-06-1975,Supervisor,MA,Male,51576,White,Widowed
Rosemary,Becker,Part-Time,27-11-1946,Technician,MA,Male,73771,White,Married
Amiah,Sweeney,Full-Time,27-08-1997,Construction Manager,MA,Male,65436,Black,Divorced
Maya,Mccoy,Part-Time,25-07-1943,Lineman,MA,Female,77353,Hispanic,Married
Ty,Page,Part-Time,11-11-1981,Laborer,MA,Female,49310,Black,Single
Destiney,Kirby,Temporary,07-12-1984,Foreman,MA,Female,71443,Other,Single
Jace,Galloway,Part-Time,09-07-1992,Coordinator,MA,Female,18362,Other,Widowed
Justice,Guerra,Temporary,31-03-1992,Laborer,MA,Male,78658,White,Married
Quincy,Cardenas,Full-Time,18-10-1978,Vp,MA,Male,96247,Asian,Married
Alyvia,Mitchell,Temporary,22-11-1998,Administrative,MA,Female,70865,Black,Married
Lillie,Potter,Part-Time,17-04-2000,Assistant,MA,Female,24730,White,Single
George,Fritz,Part-Time,25-07-1975,Vp,MA,Female,53426,Asian,Married
William,Avila,Temporary,12-03-1974,Project Manager,MA,Female,15819,Black,Widowed
Saniya,Mosley,Temporary,30-04-1946,Engineer,MA,Male,27839,Hispanic,Married
Aimee,Davila,Full-Time,16-02-1976,Assistant,MA,Male,36560,Hispanic,Married
German,Hobbs,Temporary,24-09-1955,Project Manager,MA,Male,19525,Other,Widowed
Amy,Pace,Temporary,15-04-1957,Locator,MA,Female,85181,Other,Widowed
Bronson,Houston,Full-Time,11-11-1975,Lineman,MA,Female,37802,Hispanic,Widowed
Shyann,Hurst,Full-Time,08-04-1983,Specialist,MA,Female,90537,Other,Single
Maddison,Dixon,Full-Time,08-12-1996,Administrator,MA,Male,61532,White,Divorced
Madelynn,Murillo,Temporary,25-01-1963,Laborer,MA,Female,34874,Hispanic,Married
Zachery,Moreno,Part-Time,06-07-1969,Foreman,MA,Male,31303,Other,Divorced
Tatum,Terrell,Full-Time,11-01-1986,Technician,MA,Male,37576,White,Single
Roland,Berg,Full-Time,09-10-1943,Lineman,MA,Male,25557,White,Single
Lilliana,Cowan,Temporary,04-06-1962,Laborer,MA,Female,27946,Black,Married
Beatrice,Vance,Part-Time,04-11-1952,Splicer,MA,Female,11516,Black,Divorced
Andrea,Khan,Part-Time,14-10-1993,Technician,MA,Female,19512,White,Single
Keagan,Vaughan,Temporary,03-09-1941,Laborer,MA,Male,20146,Hispanic,Divorced
Selah,Ibarra,Full-Time,27-04-1979,Technician,MA,Female,91044,Hispanic,Widowed
Braylen,Cruz,Full-Time,06-02-1961,Engineer,MA,Male,24046,White,Married
Gabriel,Smith,Full-Time,08-10-1978,Coordinator,MA,Male,90483,Hispanic,Divorced
Esther,Willis,Part-Time,19-03-1976,Engineer,MA,Female,83923,White,Divorced
Sydney,Chang,Part-Time,06-11-1963,Technician,MA,Female,6014,Other,Single
Will,Morse,Temporary,06-03-1961,Driver,MA,Female,34868,Other,Widowed
Yael,Sexton,Temporary,29-10-1992,Administrative,MA,Male,45740,Hispanic,Single
Brendon,Ryan,Part-Time,19-05-1989,Drafter,MA,Male,46494,White,Single
Abbigail,Solis,Temporary,07-04-1992,Driller,MA,Male,38014,Other,Divorced
Sincere,Preston,Part-Time,21-06-1979,Coordinator,MA,Male,75099,Asian,Divorced
Jorge,Pineda,Part-Time,29-01-1973,Project Manager,MA,Female,12948,Black,Single
Aspen,Underwood,Temporary,05-03-1950,Laborer,MA,Female,67665,Hispanic,Divorced
Alyson,Hickman,Part-Time,11-12-1951,Engineer,MA,Male,50557,Hispanic,Divorced
Mina,Hancock,Full-Time,10-05-1961,Technician,MA,Male,87065,White,Married
Konner,Sheppard,Temporary,28-01-1955,Splicer,MA,Female,78768,White,Single
London,Nunez,Part-Time,17-02-2000,Lineman,MA,Male,35072,Other,Widowed
Seth,Huff,Full-Time,25-11-1965,Mechanic,MA,Male,87930,Hispanic,Married
Justine,Villanueva,Temporary,12-03-1958,Lineman,MA,Male,71735,White,Married
Moshe,Anderson,Part-Time,09-04-1981,Director,MA,Male,66521,Asian,Single
Kadyn,Bush,Temporary,07-04-1957,Lineman,MA,Female,47048,Other,Divorced
Ahmed,Lindsey,Temporary,22-08-1962,Operator,MA,Female,17960,Hispanic,Divorced
Ryder,Bray,Part-Time,01-12-1987,Laborer,MA,Female,42857,Asian,Widowed
Taylor,Bonilla,Full-Time,27-02-1959,Drafter,MA,Male,85935,Hispanic,Divorced
Jalen,Richmond,Part-Time,07-01-1973,Technician,MA,Female,41824,Hispanic,Divorced
Kayden,Hill,Part-Time,08-09-1974,Warehouse,MA,Male,57006,Hispanic,Married
Aubree,Mooney,Full-Time,05-04-1986,Groundman,MA,Male,82003,Other,Single
Haven,Donaldson,Part-Time,11-06-1978,Lineman,MA,Female,62032,Hispanic,Married
Neil,Dunn,Temporary,21-04-1961,Laborer,MA,Female,14400,Asian,Single
Darryl,Ponce,Part-Time,23-02-1991,Technician,MA,Female,34876,White,Divorced
Cade,Heath,Part-Time,14-08-1991,Technician,MA,Female,34856,Asian,Married
Sidney,Hooper,Temporary,09-08-1942,Director,MA,Male,78039,Asian,Married
Johnathan,Mayo,Part-Time,24-01-2000,Laborer,MA,Male,67062,Black,Divorced
Anika,Arroyo,Temporary,08-02-1980,Laborer,MA,Male,30982,Hispanic,Married
